doc_id,author,title,not_before,not_after,LAGT4-1?,GLAUX?,OGA?,EXPRECCE?,lagt4-1_author,glaux_AUTHOR_STANDARD,oga_author,lagt4-1_title,lagt_genre,lagt_provenience,lagt_tlg_epithet,lagt_tlg_epithet,glaux_TITLE_STANDARD,oga_title_labels,oga_title_from_print_edition,lagt4-1_not_before,lagt4-1_not_after,glaux_STARTDATE,glaux_ENDDATE,oga_not_before,oga_not_after,oga_date_source,oga_date_source_link,oga_comment_on_chronology,oga_formatted_work_date,lagt4-1_tokencount,glaux_TOKENS,oga_tokencount,lagt4-1_source,lagt4-1_tlg_epithet,lagt4-1_genre,lagt4-1_provenience,glaux_GENRE_STANDARD,glaux_DIALECT,glaux_GLAUX_TEXT_ID,glaux_TLG,glaux_SOURCE,glaux_SOURCE_FORMAT,glaux_TM_TEXT,exprecce_author,exprecce_title,exprecce_not_after,exprecce_not_before,exprecce_edition,exprecce_edition_link,oga_id,oga_print_edition,glaux_tlg_ids,glaux_tokens_sum
tlg1264.tlg003,Chrysippus,"Fragmenta Chrysippi, quae ad explicationem carminum Homericorum pertinent.",-279.0,-205.0,True,False,True,False,Chrysippus,,Chrysippus,"Fragmenta Chrysippi, quae ad explicationem carminum Homericorum pertinent.",[],pagan,['Philosophici/-ae'],['Philosophici/-ae'],,Fragmenta quae ad explicationem carminum Homericorum pertinent,Fragmenta quae ad explicationem carminum Homericorum pertinent,-300.0,-201.0,,,-279.0,-205.0,"Britannica, T. Editors of Encyclopaedia (2017, June 20). Chrysippus. Encyclopedia Britannica",https://www.britannica.com/biography/Chrysippus,This date is based on the estimated lifespan of Chrysippus according to Encyclopedia Britannica.,—0279-01/—0205-12,340.0,,285.0,glaux1,['Philosophici/-ae'],[],pagan,,,,,,,,,,,,,,803,"Chrysippus. Fragmenta Chrysippi, quae ad explicationem carminum Homericorum pertinent. Stoicorum veterum fragmenta, Vol. 3. von Arnim, Hans Friedrich August, editor. Leipzig: Teubner, 1903 (1964 printing).",[nan],0.0
tlg1264.tlg004,Chrysippus,Fragmenta ad singulos libros relata,-279.0,-205.0,True,False,True,False,Chrysippus,,Chrysippus,Fragmenta ad singulos libros relata,[],pagan,['Philosophici/-ae'],['Philosophici/-ae'],,Fragmenta ad singulos libros relata,Fragmenta ad singulos libros relata,-300.0,-201.0,,,-279.0,-205.0,"Britannica, T. Editors of Encyclopaedia (2017, June 20). Chrysippus. Encyclopedia Britannica",https://www.britannica.com/biography/Chrysippus,This date is based on the estimated lifespan of Chrysippus according to Encyclopedia Britannica.,—0279-01/—0205-12,3976.0,,2910.0,glaux1,['Philosophici/-ae'],[],pagan,,,,,,,,,,,,,,804,"Chrysippus. Fragmenta ad singulos libros relata. Stoicorum veterum fragmenta, Vol. 3. von Arnim, Hans Friedrich August, editor. Leipzig: Teubner, 1903 (1964 printing).",[nan],0.0
tlg1269.tlg002,Cleanthes,Testimonia et Fragmenta,-261.0,-260.0,True,False,True,False,Cleanthes,,Cleanthes,Testimonia et Fragmenta,[],pagan,['Philosophici/-ae'],['Philosophici/-ae'],,Testimonia et Fragmenta,Testimonia et Fragmenta,-400.0,-201.0,,,-261.0,-260.0,"Dorandi, T. (1999). Chronology. In K. Algra, J. Barnes, J. Mansfeld, & M. Schofield (Eds.), The Cambridge History of Hellenistic Philosophy (pp. 31–54). chapter, Cambridge: Cambridge University Press.",https://www.cambridge.org/core/books/cambridge-history-of-hellenistic-philosophy/chronology/F874277AA5EF036C51A97210041734F2,This date is based on the concurrent Archonship of Arrhenides according to Dorandi.,—0261-01/—0260-12,9448.0,,7412.0,glaux1,['Philosophici/-ae'],[],pagan,,,,,,,,,,,,,,805,"Cleanthes. Stoicorum veterum fragmenta, Vol. 1. von Arnim, Hans Friedrich August, editor. Stuttgart: Teubner, 1903. (1964 printing.)",[nan],0.0
tlg1271.tlg001,Clemens Romanus et Clementina,Epistula i ad Corinthios,1.0,100.0,True,True,True,False,Clement of Rome,Clemens Romanus et Clementina,Clemens Romanus (Clement of Rome),Epistula I ad Corinthios,[],christian,['Theologici'],['Theologici'],Epistula i ad Corinthios,Epistula I ad Corinthios,Epistula I ad Corinthios,1.0,100.0,1.0,100.0,1.0,100.0,"Britannica, T. Editors of Encyclopaedia (2024, February 22). St. Clement I. Encyclopedia Britannica",https://www.britannica.com/biography/Saint-Clement-I,Based on the lifespan of Clement.,+0001-01/+0100-12,11383.0,11393.0,11395.0,glaux1,['Theologici'],[],christian,Epistolography,Koine,920.0,1271-001,First1K,XML,1319,,,,,,,806,"Clement of Rome. The Apostolic Fathers, Volume 1. Lake, Kirsopp, editor. London: William Heinemann Ltd.; New York: The Macmillan Company, 1912.",['1271-001'],11393.0
tlg1271.tlg002,Pseudo-Clemens,Epistula ii ad Corinthios,1.0,100.0,True,True,True,False,Clement of Rome,Pseudo-Clemens,Clemens Romanus (Clement of Rome),Epistula II ad Corinthios,[],christian,['Theologici'],['Theologici'],Epistula ii ad Corinthios,Epistula II ad Corinthios,Epistula II ad Corinthios,1.0,100.0,101.0,200.0,1.0,100.0,"Britannica, T. Editors of Encyclopaedia (2024, February 22). St. Clement I. Encyclopedia Britannica",https://www.britannica.com/biography/Saint-Clement-I,Considered not to have been authored by Clement. Based on the lifespan of Clement.,+0001-01/+0100-12,3513.0,3525.0,3524.0,glaux1,['Theologici'],[],christian,Epistolography,,1651.0,1271-002,First1K,XML,3378,,,,,,,807,"Clement of Rome. The Apostolic Fathers, Volume 1. Lake, Kirsopp, editor. London: William Heinemann Ltd.; New York: The Macmillan Company, 1912.",['1271-002'],3525.0
tlg1271.tlg003,Clemens Romanus,Ἐπιστολὴ Πέτρου πρὸς Ἰάκωβον,1.0,100.0,True,False,True,False,Clemens Romanus,,Clemens Romanus (Clement of Rome),Ἐπιστολὴ Πέτρου πρὸς Ἰάκωβον,[],christian,['Theologici'],['Theologici'],,Epistula Petri ad Jacobum [Sp.],Ἐπιστολὴ Πέτρου πρὸς Ἰάκωβον,1.0,100.0,,,1.0,100.0,"Britannica, T. Editors of Encyclopaedia (2024, February 22). St. Clement I. Encyclopedia Britannica",https://www.britannica.com/biography/Saint-Clement-I,Considered not to have been authored by Clement. Based on the lifespan of Clement.,+0001-01/+0100-12,526.0,,562.0,glaux1,['Theologici'],[],christian,,,,,,,,,,,,,,808,"Clemens Romanus. Clementis Romani quae feruntur homiliae. Schwegler, Albert, editor. Stuttgart: A. Becheri, 1847.",[nan],0.0
tlg1271.tlg004,Clemens Romanus,Διαμαρτυρία περὶ τῶν τοῦ βιβλίου λαμβανόντων,1.0,100.0,True,False,True,False,Clemens Romanus,,Clemens Romanus (Clement of Rome),Διαμαρτυρία περὶ τῶν τοῦ βιβλίου λαμβανόντων,[],christian,['Theologici'],['Theologici'],,Contestatio [Sp.],διαμαρτυρία περὶ τῶν τοῦ βιβλίου λαμβανόντων,1.0,100.0,,,1.0,100.0,"Britannica, T. Editors of Encyclopaedia (2024, February 22). St. Clement I. Encyclopedia Britannica",https://www.britannica.com/biography/Saint-Clement-I,Considered not to have been authored by Clement. Based on the lifespan of Clement.,+0001-01/+0100-12,761.0,,774.0,glaux1,['Theologici'],[],christian,,,,,,,,,,,,,,809,"Clemens Romanus. Clementis Romani quae feruntur homiliae. Schwegler, Albert, editor. Stuttgart: A. Becheri, 1847.",[nan],0.0
tlg1271.tlg005,Clemens Romanus,"Ἐπιστολὴ Κλήμεντος πρὸς Ἰάκωβον
",1.0,100.0,True,False,True,False,Clemens Romanus,,Clemens Romanus (Clement of Rome),"Ἐπιστολὴ Κλήμεντος πρὸς Ἰάκωβον
",[],christian,['Theologici'],['Theologici'],,Epistula Clementis ad Jacobum [Sp.],Ἐπιστολὴ Κλήμεντος πρὸς Ἰάκωβον,1.0,100.0,,,1.0,100.0,"Britannica, T. Editors of Encyclopaedia (2024, February 22). St. Clement I. Encyclopedia Britannica",https://www.britannica.com/biography/Saint-Clement-I,Considered not to have been authored by Clement. Based on the lifespan of Clement.,+0001-01/+0100-12,2808.0,,2881.0,glaux1,['Theologici'],[],christian,,,,,,,,,,,,,,810,"Clemens Romanus. Clementis Romani quae feruntur homiliae. Schwegler, Albert, editor. Stuttgart: A. Becheri, 1847.",[nan],0.0
tlg1271.tlg006,Clemens Romanus,Ὁμίλαι,1.0,100.0,True,False,True,False,Clemens Romanus,,Clemens Romanus (Clement of Rome),Ὁμίλαι,[],christian,['Theologici'],['Theologici'],,Homiliae [Sp.],Ὁμίλαι,1.0,100.0,,,1.0,100.0,"Britannica, T. Editors of Encyclopaedia (2024, February 22). St. Clement I. Encyclopedia Britannica",https://www.britannica.com/biography/Saint-Clement-I,Considered not to have been authored by Clement. Based on the lifespan of Clement.,+0001-01/+0100-12,73714.0,,75021.0,glaux1,['Theologici'],[],christian,,,,,,,,,,,,,,811,"Clemens Romanus. Clementis Romani quae feruntur homiliae. Schwegler, Albert, editor. Stuttgart: A. Becheri, 1847.",[nan],0.0
tlg1271.tlg010,Clemens Romanus,Epistulae de virginitate [Sp.],1.0,100.0,True,False,True,False,Clemens Romanus,,Clemens Romanus (Clement of Rome),Epistulae de virginitate [Sp.],[],christian,['Theologici'],['Theologici'],,Epistulae de virginitate [Sp.],Epistulae de virginitate [Sp.],1.0,100.0,,,1.0,100.0,"Britannica, T. Editors of Encyclopaedia (2024, February 22). St. Clement I. Encyclopedia Britannica",https://www.britannica.com/biography/Saint-Clement-I,Considered not to have been authored by Clement. Based on the lifespan of Clement.,+0001-01/+0100-12,2440.0,,2415.0,glaux1,['Theologici'],[],christian,,,,,,,,,,,,,,812,"Clemens Romanus. Patres Apostolici, Vol. 2. Funk, Francis Xavier and Diekamp, Francis, editors. Tübingen: H. Laupp, 1913.",[nan],0.0
tlg1271.tlg011,Clemens Romanus,Clementina Epitome Prior Edita Correctior,1.0,100.0,True,False,True,False,Clemens Romanus,,Clemens Romanus (Clement of Rome),Clementina Epitome Prior Edita Correctior,[],christian,['Theologici'],['Theologici'],,Pseudo‑Clementina (epitome altera auctore Symeone Metaphrasta) [Sp.],Clementina Epitome Prior Edita Correctior,1.0,100.0,,,1.0,100.0,"Britannica, T. Editors of Encyclopaedia (2024, February 22). St. Clement I. Encyclopedia Britannica",https://www.britannica.com/biography/Saint-Clement-I,Considered not to have been authored by Clement. Based on the lifespan of Clement.,+0001-01/+0100-12,28766.0,,29087.0,glaux1,['Theologici'],[],christian,,,,,,,,,,,,,,813,"Clemens Romanus. Clementinorum Epitomae Duae. Dressel, Albert Rudolf Maximilian, editor. Leipzig: J. C. Hinrichs, 1873.",[nan],0.0
tlg1271.tlg012,Clemens Romanus,Clementina Epitome Altera Nunc Primum Edita,1.0,100.0,True,False,True,False,Clemens Romanus,,Clemens Romanus (Clement of Rome),Clementina Epitome Altera Nunc Primum Edita,[],christian,['Theologici'],['Theologici'],,Pseudo‑Clementina (epitome de gestis Petri praemetaphrastica) [Sp.],Clementina Epitome Altera Nunc Primum Edita,1.0,100.0,,,1.0,100.0,"Britannica, T. Editors of Encyclopaedia (2024, February 22). St. Clement I. Encyclopedia Britannica",https://www.britannica.com/biography/Saint-Clement-I,Considered not to have been authored by Clement. Based on the lifespan of Clement.,+0001-01/+0100-12,29580.0,,29983.0,glaux1,['Theologici'],[],christian,,,,,,,,,,,,,,814,"Clemens Romanus. Clementinorum Epitomae Duae. Dressel, Albert Rudolf Maximilian, editor. Leipzig: J. C. Hinrichs, 1873.",[nan],0.0
tlg1272.tlg001,Cleomedes,De motu circulari corporum caelestium,-134.0,200.0,True,True,True,False,Cleomedes,Cleomedes,Cleomedes,Μετέωρα,[],pagan,['Astronomici'],['Astronomici'],De motu circulari corporum caelestium,De motu circulari corporum caelestium,Μετέωρα,101.0,200.0,101.0,200.0,-134.0,200.0,Cleomedes’ Lectures on Astronomy: A Translation of The Heavens (1st ed.). (2004). University of California Press,http://www.jstor.org/stable/10.1525/j.ctt1ppcs5,"Bowen and Todd argue that, based on the absence of other sources of information, this work cannot have been written earlier than the mentioned Posidonius of Apamea, and later than 200 AD.",—0134-01/+0200-12,27405.0,26883.0,26693.0,glaux1,['Astronomici'],[],pagan,Astronomy/Astrology,,1334.0,1272-001,http://www.astrologicon.org,TXT,12868,,,,,,,815,"CLeomedes. De motu circulari corporum caelestium. Ziegler, Konrad, editor. Leipzig: Teubner, 1891.",['1272-001'],26883.0
tlg1274.tlg002,Cleobulus,Epigrammata,-700.0,-501.0,True,True,False,False,Cleobulus Lindius,Cleobulus,,Epigrammata,[],pagan,,,Epigrammata,,,-700.0,-501.0,-700.0,-501.0,,,,,,,76.0,72.0,,glaux1,,[],pagan,Lyric poetry,Ionic/Epic,43.0,1274-002,Perseus,XML,12606,,,,,,,,,['1274-002'],72.0
tlg1275.tlg003,Cleostratus,Astrologia,-600.0,-501.0,True,True,False,False,Cleostratus Tenedius,Cleostratus,,Astrologica,[],christian,,,Astrologia,,,-600.0,-501.0,-600.0,-501.0,,,,,,,18.0,15.0,,glaux1,,[],christian,Scientific Poetry,Ionic/Epic,92.0,1275-003,http://remacle.org,TXT,12870,,,,,,,,,['1275-003'],15.0
tlg1286.tlg001,Corpus Hermeticum,Poimandres,101.0,300.0,True,True,True,False,Anonymous,Corpus Hermeticum,Hermetica,[Ἑρμοῦ τρισμεγίστου] Ποιμάνδρης,[],pagan,[],[],Poimandres,Poimandres,[Ἑρμοῦ τρισμεγιστου] Ποιμάνδρης.,101.0,400.0,201.0,300.0,101.0,300.0,"Bull, C. H. (20 Sep. 2018). The Tradition of Hermes Trismegistus. Leiden, The Netherlands: Brill",https://doi.org/10.1163/9789004370845,"Earlier dates have been proposed by other scholars, but Bull dismisses them.",+0101-01/+0300-12,2674.0,2676.0,2883.0,glaux1,[],[],pagan,Philosophy,,1828.0,1286-001,https://el.wikisource.org,TXT,15327,,,,,,,816,"Hermetica. The Ancient Greek and Latin Writings which Contain Religious or Philosophic Teachings Ascribed to Hermes Trismegistus, Vol. I. Scott, Walter, editor. Oxford: Oxford University Press, 1924 (printing).",['1286-001'],2676.0
tlg1286.tlg002,Corpus Hermeticum,Dialogus,101.0,300.0,True,True,True,False,Anonymous,Corpus Hermeticum,Hermetica,⟨Ἑρμοῦ τρισμεγιστου πρὸς Ἀσκληπιόν.⟩,[],pagan,[],[],Dialogus,Dialogus (sine titulo),⟨Ἑρμοῦ τρισμεγιστου πρὸς Ἀσκληπιόν.⟩,101.0,400.0,201.0,300.0,101.0,300.0,"Bull, C. H. (20 Sep. 2018). The Tradition of Hermes Trismegistus. Leiden, The Netherlands: Brill",https://doi.org/10.1163/9789004370845,"Earlier dates have been proposed by other scholars, but Bull dismisses them.",+0101-01/+0300-12,1618.0,1574.0,1631.0,glaux1,[],[],pagan,Philosophic Dialogue,,1829.0,1286-002,https://el.wikisource.org,TXT,15328,,,,,,,817,"Hermetica. The Ancient Greek and Latin Writings which Contain Religious or Philosophic Teachings Ascribed to Hermes Trismegistus, Vol. I. Scott, Walter, editor. Oxford: Oxford University Press, 1924 (printing).",['1286-002'],1574.0
tlg1286.tlg003,Corpus Hermeticum,Hieros logos,101.0,300.0,True,True,True,False,Anonymous,Corpus Hermeticum,Hermetica,Ἑρμοῦ τοῦ τρισμεγίστου λόγος ἱερός,[],pagan,[],[],Hieros logos,Hieros logos,Ἑρμοῦ τοῦ τρισμεγίστου λόγος ἱερός.,101.0,400.0,201.0,300.0,101.0,300.0,"Bull, C. H. (20 Sep. 2018). The Tradition of Hermes Trismegistus. Leiden, The Netherlands: Brill",https://doi.org/10.1163/9789004370845,"Earlier dates have been proposed by other scholars, but Bull dismisses them.",+0101-01/+0300-12,350.0,352.0,472.0,glaux1,[],[],pagan,Philosophy,,1830.0,1286-003,https://el.wikisource.org,TXT,15329,,,,,,,818,"Hermetica. The Ancient Greek and Latin Writings which Contain Religious or Philosophic Teachings Ascribed to Hermes Trismegistus, Vol. I. Scott, Walter, editor. Oxford: Oxford University Press, 1924 (printing).",['1286-003'],352.0
tlg1286.tlg004,Corpus Hermeticum,Πρὸς Τὰτ ὁ κρατὴρ ἢ μονάς,101.0,300.0,True,True,True,False,Anonymous,Corpus Hermeticum,Hermetica,Ἑρμοῦ πρὸς Τάτ. ὁ κρατήρ. [ἡ μονάς.],[],pagan,[],[],Πρὸς Τὰτ ὁ κρατὴρ ἢ μονάς,Πρὸς Τάτ ὁ κρατήρ ἡ μονάς,Ἑρμοῦ πρὸς Τάτ. ὁ κρατήρ. [ἡ μονάς.],101.0,400.0,201.0,300.0,101.0,300.0,"Bull, C. H. (20 Sep. 2018). The Tradition of Hermes Trismegistus. Leiden, The Netherlands: Brill",https://doi.org/10.1163/9789004370845,"Earlier dates have been proposed by other scholars, but Bull dismisses them.",+0101-01/+0300-12,1040.0,1035.0,1201.0,glaux1,[],[],pagan,Philosophic Dialogue,,1831.0,1286-004,https://el.wikisource.org,TXT,15330,,,,,,,819,"Hermetica. The Ancient Greek and Latin Writings which Contain Religious or Philosophic Teachings Ascribed to Hermes Trismegistus, Vol. I. Scott, Walter, editor. Oxford: Oxford University Press, 1924 (printing).",['1286-004'],1035.0
tlg1286.tlg005,Corpus Hermeticum,Πρὸς Τὰτ υἱὸν ὅτι ἀφανὴς θεὸς φανερώτατός ἐστιν,101.0,300.0,True,True,True,False,Anonymous,Corpus Hermeticum,Hermetica,Ἑρμοῦ πρὸς Τὰτ υἱόν. ὅτι ἀφανὴς ⟨...⟩ θεὸς φανερώτατός ἐστι.,[],pagan,[],[],Πρὸς Τὰτ υἱὸν ὅτι ἀφανὴς θεὸς φανερώτατός ἐστιν,Πρὸς Τὰτ υἱόν ὅτι ἀφανὴς θεὸς φανερώτατός ἐστιν,Ἑρμοῦ πρὸς Τὰτ υἱόν. ὅτι ἀφανὴς ⟨ . . . ⟩ θεὸς φανερώτατός ἐστι.,101.0,400.0,201.0,300.0,101.0,300.0,"Bull, C. H. (20 Sep. 2018). The Tradition of Hermes Trismegistus. Leiden, The Netherlands: Brill",https://doi.org/10.1163/9789004370845,"Earlier dates have been proposed by other scholars, but Bull dismisses them.",+0101-01/+0300-12,1299.0,1274.0,1409.0,glaux1,[],[],pagan,Philosophic Dialogue,,1832.0,1286-005,https://el.wikisource.org,TXT,15331,,,,,,,820,"Hermetica. The Ancient Greek and Latin Writings which Contain Religious or Philosophic Teachings Ascribed to Hermes Trismegistus, Vol. I. Scott, Walter, editor. Oxford: Oxford University Press, 1924 (printing).",['1286-005'],1274.0
tlg1286.tlg006,Corpus Hermeticum,"Ὅτι ἐν μόνῳ τῷ θεῷ τὸ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ",101.0,300.0,True,True,True,False,Anonymous,Corpus Hermeticum,Hermetica,"Ἑρμοῦ τοῦ τρισμεγίστου. ὅτι ἐν μόνῳ τῷ θεῷ τὸ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ.",[],pagan,[],[],"Ὅτι ἐν μόνῳ τῷ θεῷ τὸ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ","Ὅτι ἐν μόνῳ τῷ θεῷ τὸ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ","Ἑρμοῦ τοῦ τρισμεγίστου. ὅτι ἐν μόνῳ τῷ θεῷ τὸ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ.",101.0,400.0,201.0,300.0,101.0,300.0,"Bull, C. H. (20 Sep. 2018). The Tradition of Hermes Trismegistus. Leiden, The Netherlands: Brill",https://doi.org/10.1163/9789004370845,"Earlier dates have been proposed by other scholars, but Bull dismisses them.",+0101-01/+0300-12,909.0,894.0,954.0,glaux1,[],[],pagan,Philosophic Dialogue,,1833.0,1286-006,https://el.wikisource.org,TXT,15332,,,,,,,821,"Hermetica. The Ancient Greek and Latin Writings which Contain Religious or Philosophic Teachings Ascribed to Hermes Trismegistus, Vol. I. Scott, Walter, editor. Oxford: Oxford University Press, 1924 (printing).",['1286-006'],894.0
tlg1286.tlg007,Corpus Hermeticum,Ὅτι μέγιστον κακὸν ἐν ἀνθρώποις ἡ περὶ τοῦ θεοῦ ἀγνωσία,101.0,300.0,True,True,True,False,Anonymous,Corpus Hermeticum,Hermetica,[Ἑρμοῦ τοῦ τρισμεγίστου.] ὅτι μέγιστον κακὸν ἐν τοῖς ἀνθρώποις ἡ περὶ τοῦ θεοῦ ἀγνωσία,[],pagan,[],[],Ὅτι μέγιστον κακὸν ἐν ἀνθρώποις ἡ περὶ τοῦ θεοῦ ἀγνωσία,Ὅτι μέγιστον κακὸν ἐν ἀνθρώποις ἡ περὶ τοῦ θεοῦ ἀγνωσία,[Ἑρμοῦ τοῦ τρισμεγίστου.] ὅτι μέγιστον κακὸν ἐν ἀνθρώποις ἡ περὶ τοῦ θεοῦ ἀγνωσία.,101.0,400.0,201.0,300.0,101.0,300.0,"Bull, C. H. (20 Sep. 2018). The Tradition of Hermes Trismegistus. Leiden, The Netherlands: Brill",https://doi.org/10.1163/9789004370845,"Earlier dates have been proposed by other scholars, but Bull dismisses them.",+0101-01/+0300-12,285.0,287.0,310.0,glaux1,[],[],pagan,Philosophy,,1834.0,1286-007,https://el.wikisource.org,TXT,15333,,,,,,,822,"Hermetica. The Ancient Greek and Latin Writings which Contain Religious or Philosophic Teachings Ascribed to Hermes Trismegistus, Vol. I. Scott, Walter, editor. Oxford: Oxford University Press, 1924 (printing).",['1286-007'],287.0
tlg1286.tlg008,Corpus Hermeticum,"Ὅτι οὐδὲν τῶν ὄντων ἀπόλλυται, ἀλλὰ τὰς μεταβολὰς ἀπωλείας καὶ θανάτους πλανώμενοι λέγουσιν",101.0,300.0,True,True,True,False,Anonymous,Corpus Hermeticum,Hermetica,"Ἑρμοῦ τοῦ τρισμεγίστου. ὅτι οὐδὲν τῶν ὄντων ἀπόλλυται, ἀλλὰ τὰς μεταβολὰς ἀπωλείας καὶ θανάτους πλανώμενοι λέγουσιν
",[],pagan,[],[],"Ὅτι οὐδὲν τῶν ὄντων ἀπόλλυται, ἀλλὰ τὰς μεταβολὰς ἀπωλείας καὶ θανάτους πλανώμενοι λέγουσιν","Ὅτι οὐδὲν τῶν ὄντων ἀπόλλυται, ἀλλὰ τὰς μεταβολὰς ἀπωλείας καὶ θανάτους πλανώμενοι λέγουσιν","Ἑρμοῦ τοῦ τρισμεγίστου. ὅτι οὐδὲν τῶν ὄντων ἀπόλλυται, ἀλλὰ τὰς μεταβολὰς ἀπωλείας καὶ θανάτους πλανώμενοι λέγουσιν.",101.0,400.0,201.0,300.0,101.0,300.0,"Bull, C. H. (20 Sep. 2018). The Tradition of Hermes Trismegistus. Leiden, The Netherlands: Brill",https://doi.org/10.1163/9789004370845,"Earlier dates have been proposed by other scholars, but Bull dismisses them.",+0101-01/+0300-12,538.0,529.0,576.0,glaux1,[],[],pagan,Philosophic Dialogue,,1835.0,1286-008,https://www.hs-augsburg.de/~harsch/augustana.html,TXT,15334,,,,,,,823,"Hermetica. The Ancient Greek and Latin Writings which Contain Religious or Philosophic Teachings Ascribed to Hermes Trismegistus, Vol. I. Scott, Walter, editor. Oxford: Oxford University Press, 1924 (printing).",['1286-008'],529.0
tlg1286.tlg009,Corpus Hermeticum,"Περὶ νοήσεως καὶ αἰσθήσεως. [ὅτι ἐν μόνῳ τῷ θεῷ τὸ καλὸν καὶ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ]",101.0,300.0,True,True,True,False,Anonymous,Corpus Hermeticum,Hermetica,"Ἑρμοῦ τοῦ τρισμεγίστου. περὶ νοήσεως καὶ αἰσθήσεως 
[καὶ ὅτι ἐν μόνῳ τῷ θεῷ τὸ καλὸν καὶ τὸ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ].",[],pagan,[],[],"Περὶ νοήσεως καὶ αἰσθήσεως. [ὅτι ἐν μόνῳ τῷ θεῷ τὸ καλὸν καὶ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ]","Περὶ νοήσεως καὶ αἰσθήσεως. [ὅτι ἐν μόνῳ τῷ θεῷ τὸ καλὸν καὶ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ]","Ἑρμοῦ τοῦ τρισμεγίστου. περὶ νοήσεως καὶ αἰσθήσεως. [καὶ ὅτι ἐν μόνῳ τῷ θεῷ τὸ καλὸν καὶ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ].",101.0,400.0,201.0,300.0,101.0,300.0,"Bull, C. H. (20 Sep. 2018). The Tradition of Hermes Trismegistus. Leiden, The Netherlands: Brill",https://doi.org/10.1163/9789004370845,"Earlier dates have been proposed by other scholars, but Bull dismisses them.",+0101-01/+0300-12,1136.0,1125.0,1241.0,glaux1,[],[],pagan,Philosophic Dialogue,,1836.0,1286-009,https://www.hs-augsburg.de/~harsch/augustana.html,TXT,15335,,,,,,,824,"Hermetica. The Ancient Greek and Latin Writings which Contain Religious or Philosophic Teachings Ascribed to Hermes Trismegistus, Vol. I. Scott, Walter, editor. Oxford: Oxford University Press, 1924 (printing).",['1286-009'],1125.0
